195010,0.1316,4.6212
195011,2.7038,2.454
195012,3.1073,10.423
195101,4.7304,10.2315
195102,2.523,-2.7346
195103,-0.5296,-4.8707
195104,4.6592,7.8191
195105,-2.2637,-4.7383
195106,-2.0059,-6.656
195107,7.0261,10.8361
195108,3.7271,4.7391
195109,0.4758,1.8588
195110,-4.2634,-3.418
195111,0.7189,1.6495
195112,4.9877,1.474
195201,-0.2306,3.5184
195202,-2.3192,-3.4794
195203,4.8272,7.3276
195204,-4.7169,-5.8802
195205,4.1363,3.4373
195206,4.0645,7.0357
195207,1.3153,1.391
195208,-0.7608,-1.3016
195209,-1.5,-2.069
195210,-0.9303,-0.3365
195211,7.3243,8.2946
195212,3.1971,4.7949
195301,-0.9809,1.2303
195302,-0.6478,-1.221
195303,-1.2867,-2.9006
195304,-2.7955,-1.6808
195305,0.8476,1.9613
195306,-1.7376,-1.2403
195307,2.8233,1.5287
195308,-3.5504,-9.5824
195309,1.2269,-1.6235
195310,5.2949,3.5617
195311,3.8773,2.4259
195312,0.6818,-4.846
195401,3.4446,7.9751
195402,1.7542,2.3593
195403,4.4689,0.6813
195404,5.5862,1.3778
195405,2.8049,7.4444
195406,3.1681,-0.7484
195407,3.7741,8.7895
195408,-3.4465,-5.0369
195409,7.4982,3.4924
195410,-2.429,0.4665
195411,10.3657,15.5168
195412,3.9366,15.5735
195501,-0.1771,1.8377
195502,2.8936,5.1598
195503,-0.0625,0.6816
195504,4.7003,4.6863
195505,2.4961,1.4179
195506,7.4867,5.0158
195507,2.3535,0.2073
195508,0.7594,2.0875
195509,0.0359,-3.6795
195510,-3.5481,-3.8406
195511,8.368,11.5269
195512,1.6634,-2.1117
195601,-4.4717,-2.9389
195602,5.3985,3.3063
195603,7.0053,8.8277
195604,-0.7884,0.6532
195605,-4.9286,-8.6072
195606,5.3948,1.864
195607,4.6016,3.0357
195608,-3.1521,-4.6376
195609,-6.2568,-2.98
195610,0.7389,1.7167
195611,-0.5035,-2.4655
195612,3.474,1.9916
195701,-4.8849,-0.6833
195702,-1.6237,-4.0376
195703,2.6257,2.2259
195704,5.6241,1.9004
195705,5.0906,2.8379
195706,0.4078,0.3125
195707,1.5408,1.2071
195708,-5.4226,-4.9401
195709,-6.8547,-8.4278
195710,-3.6327,-7.5273
195711,2.8452,-4.1556
195712,-3.6419,-6.7648
195801,2.9108,11.8597
195802,-1.9786,-3.2914
195803,3.1963,1.3388
195804,3.0389,6.2848
195805,1.8397,4.0538
195806,2.9527,3.2276
195807,5.1009,7.8279
195808,1.8133,2.0733
195809,4.8443,8.6157
195810,2.3317,3.5389
195811,3.2786,3.2542
195812,5.2812,4.826
195901,-1.0936,5.3693
195902,0.7566,2.1327
195903,0.673,-0.3399
195904,5.8088,3.3422
195905,3.4056,4.7076
195906,-0.4834,2.6185
195907,4.2776,0.7904
195908,-1.3803,2.5757
195909,-4.6288,-5.6151
195910,1.1061,-0.754
195911,4.1662,-0.0004
195912,3.1474,6.2723
196001,-9.1123,-7.5427
196002,2.3182,-3.9504
196003,-0.4052,-7.1592
196004,-1.072,-3.7258
196005,5.0461,-0.9292
196006,2.4107,2.6907
196007,-4.0862,-0.0814
196008,2.6585,2.5059
196009,-7.0995,-3.7524
196010,-0.6665,2.2192
196011,5.2843,4.5695
196012,3.324,3.3538
196101,4.2217,9.9218
196102,3.7025,2.3187
196103,1.8965,1.5516
196104,-0.6435,4.9733
196105,3.2487,1.4375
196106,-1.4309,-2.986
196107,1.8724,2.9104
196108,4.1855,3.6876
196109,-0.6459,-0.2719
196110,3.5238,0.7679
196111,3.2945,4.0618
196112,-1.5328,0.0277
196201,-5.863,0.0528
196202,1.6837,1.7654
196203,0.3226,-3.6415
196204,-7.9851,-5.4893
196205,-10.3187,-5.9373
196206,-10.4944,-6.926
196207,8.6293,3.294
196208,2.7656,3.6833
196209,-5.2369,-4.6272
196210,1.2758,2.1041
196211,10.9911,14.0759
196212,1.3696,0.9532
196301,5.2545,5.6531
196302,-3.2384,-1.169
196303,3.7213,5.0549
196304,4.8471,8.4429
196305,3.1848,5.7726
196306,-3.2029,-0.359
196307,0.1401,-1.1026
196308,5.771,6.3824
196309,-1.3721,-3.4963
196310,5.3261,0.4857
196311,-1.2561,1.3455
196312,2.6237,2.1308
196401,3.0934,1.6235
196402,1.8224,3.751
196403,1.1585,0.1494
196404,0.2273,2.4177
196405,2.0659,3.3864
196406,0.9729,2.4156
196407,2.5914,0.8222
196408,-1.2629,-2.7371
196409,3.0996,6.9184
196410,0.3437,3.6739
196411,1.0391,-4.8657
196412,0.8399,-1.2581
196501,4.71,3.5078
196502,0.1697,-1.0988
196503,-1.3119,0.2936
196504,4.5926,4.333
196505,-0.726,-3.5541
196506,-4.4268,-5.4288
196507,1.5245,5.0599
196508,3.2621,2.3953
196509,3.9272,3.2515
196510,3.1384,5.4816
196511,-0.3037,-2.275
196512,1.0103,2.9558
196601,-0.3719,3.4997
196602,-1.3268,-2.0557
196603,-1.474,-4.5021
196604,2.1117,1.9991
196605,-4.1889,-5.4507
196606,-1.9986,-0.6948
196607,-1.6864,-1.326
196608,-7.1873,-7.9624
196609,-1.3094,-1.6179
196610,2.9392,6.5077
196611,3.6719,-1.0731
196612,-0.871,-0.1227
196701,7.7322,13.7899
196702,2.3014,-1.33
196703,4.2598,5.3175
196704,6.8866,1.7638
196705,-5.6526,-3.6596
196706,1.4221,3.0943
196707,4.4462,6.4583
196708,-0.5742,1.338
196709,3.8,0.2472
196710,-0.2537,-6.5113
196711,1.32,0.0559
196712,1.9513,2.7927
196801,-6.2775,-3.855
196802,-3.0151,-1.8996
196803,3.0891,2.0264
196804,10.7421,10.5079
196805,2.2627,4.6471
196806,-0.0783,-1.5962
196807,-5.2814,1.1425
196808,1.103,2.8958
196809,2.0355,8.3027
196810,-1.7441,1.1467
196811,6.2652,3.8015
196812,-5.3369,-3.0284
196901,-2.1518,1.6207
196902,-3.3489,-6.2234
196903,4.221,4.9125
196904,3.7241,0.8245
196905,-0.4876,0.6341
196906,-1.5913,-8.4542
196907,-4.0686,-5.6221
196908,7.0342,1.9329
196909,-0.4799,-4.5823
196910,5.9601,3.7667
196911,-1.4025,-1.9489
196912,0.977,-5.2323
197001,-8.4892,-4.2748
197002,3.5393,8.1662
197003,-2.4577,1.6308
197004,-10.5209,-7.9814
197005,-8.0959,-4.022
197006,-6.2626,-8.1687
197007,4.3922,6.1429
197008,3.9889,6.1977
197009,7.1793,4.3883
197010,-0.0834,-3.7701
197011,5.1627,5.6782
197012,4.6849,6.912
197101,4.0971,4.0309
197102,2.3371,1.2515
197103,5.8573,2.5005
197104,3.6288,6.1543
197105,-2.4319,-3.6535
197106,1.2369,-0.2821
197107,-3.9818,-5.4874
197108,5.4018,13.5874
197109,0.3387,-2.1494
197110,-3.4926,-4.0156
197111,1.1001,0.2834
197112,8.4533,8.9392
197201,2.7529,6.383
197202,4.6021,0.064
197203,2.5899,2.8601
197204,0.8988,-1.088
197205,3.3767,-2.6657
197206,-0.6541,-6.6736
197207,1.6293,-1.6451
197208,0.664,6.1542
197209,0.2125,-3.754
197210,0.9864,1.057
197211,1.5477,13.8047
197212,3.7105,-2.6384
197301,-1.546,-4.3609
197302,-2.1154,-3.3765
197303,-0.8559,1.5699
197304,-5.9404,-2.7667
